x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
5232031.153168467,2985470.1287794597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,1032,3,3350,344,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,886,3,1795,295,2,0,0,0,0,0,0,55,Forest
5002204.44445738,3445268.451021758,0,0,0,0,0,0,1998,362,2,680,181,3,0,0,0,0,0,0,1985,166,36,2638,4,0,1999,1080,2,2182,540,2,1999,1150,2,1284,575,2,1997,412,4,323,103,2,1999,1208,1,3130,1208,3,1997,894,4,1484,223,3,1999,1163,2,-1506,581,2,57,Forest
5101699.510841802,3481701.5447866074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,946,1,3872,946,3,0,0,0,0,0,0,0,0,0,0,0,0,1985,288,8,479,36,2,0,0,0,0,0,0,2014,499,7,1833,71,1,1991,821,2,-1491,410,3,58,Forest
4818000.464684296,3284761.0831223633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,255,29,694,8,4,1990,64,31,317,2,1,1997,29,24,705,1,0,1985,182,36,1710,5,1,0,0,0,0,0,0,1999,301,10,-135,30,3,60,Forest
4980254.718302735,3405048.0352695,1991,483,1,393,483,4,0,0,0,0,0,0,1991,544,1,593,544,5,0,0,0,0,0,0,1991,1040,1,1344,1040,7,1991,1158,1,873,1158,8,1991,328,1,302,328,6,1991,1497,1,2080,1497,5,1991,328,1,561,328,4,1991,1144,1,-813,1144,9,61,Forest
4949781.095947966,3432473.621121295,1985,68,36,271,1,0,1985,55,36,401,1,0,0,0,0,0,0,0,2014,491,7,2918,70,2,2001,268,20,1170,13,2,2016,286,2,485,143,4,2017,244,1,710,244,11,1985,373,36,2271,10,1,2017,722,1,1957,722,6,2017,473,1,-494,473,8,63,Forest
5127826.688786602,3011364.331790497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,143,22,828,6,2,2013,131,8,331,16,2,2014,79,7,727,11,1,1985,74,36,1900,2,0,0,0,0,0,0,0,2014,209,7,-269,29,3,64,Forest
4669952.523075945,3152943.2392472425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,552,5,3960,110,1,0,0,0,0,0,0,2018,430,1,670,430,3,0,0,0,0,0,0,1990,507,1,3469,507,2,1986,1062,4,2667,265,3,0,0,0,0,0,0,65,Forest
5051971.509542538,3494847.932289745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,951,1,3014,951,6,0,0,0,0,0,0,0,0,0,0,0,0,2004,48,17,736,2,1,1998,411,23,1891,17,1,1985,271,6,1537,45,2,2004,244,17,-235,14,2,66,Forest
4933183.236790383,3442111.7336405283,0,0,0,0,0,0,1985,73,36,623,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,381,36,1593,10,2,1985,313,36,753,8,1,1988,222,1,670,222,3,2015,519,6,3265,86,2,0,0,0,0,0,0,1985,367,36,-765,10,1,67,Forest
5066902.5889217565,3468000.636319254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,171,1,970,171,2,0,0,0,0,0,0,0,0,0,0,0,0,2006,204,15,2035,13,1,0,0,0,0,0,0,2012,113,1,-403,113,2,69,Forest
5202160.44288805,3237267.615876871,1991,67,2,280,33,1,0,0,0,0,0,0,1991,126,2,337,63,2,0,0,0,0,0,0,1998,452,1,895,452,5,1998,528,1,331,528,7,1998,243,1,614,243,4,1985,466,36,1875,12,2,0,0,0,0,0,0,1998,514,1,-386,514,5,70,Forest
5161147.381217299,3051653.7254819814,0,0,0,0,0,0,1988,261,1,540,261,4,0,0,0,0,0,0,1985,448,1,2468,448,4,2009,409,12,905,34,3,2004,222,17,367,13,2,2004,94,17,658,5,1,2006,357,15,1851,23,2,1987,212,1,1292,212,3,2009,327,4,-345,81,3,71,Forest
5210174.633561049,3121696.5483133122,2002,192,19,156,10,1,1994,38,1,804,38,0,1987,26,6,871,4,0,1985,1031,36,3447,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1398,2,-35,699,4,73,Forest
5134778.296828513,3449897.3139714003,2005,94,2,257,47,1,2006,126,15,369,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,238,23,3165,10,0,0,0,0,0,0,0,0,0,0,0,0,0,74,Forest
5066822.848644896,2974486.8717885264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,Forest
4755421.354057341,3421851.1084211282,0,0,0,0,0,0,1985,274,9,397,30,3,0,0,0,0,0,0,0,0,0,0,0,0,2001,249,20,811,12,2,1987,171,1,309,171,3,0,0,0,0,0,0,2001,591,20,1709,29,4,1989,160,2,993,80,2,1993,174,28,-234,6,1,76,Forest
5127749.938619629,3241835.448213269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,668,2,3614,334,2,1985,354,1,1197,354,4,1998,202,2,506,101,4,1998,49,2,707,24,1,1985,584,21,2564,27,2,0,0,0,0,0,0,1998,323,2,-531,161,4,78,Forest
4968851.394212385,2984304.659861394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,187,1,2665,187,0,1998,114,23,1180,4,1,1998,249,2,366,124,5,0,0,0,0,0,0,1987,741,5,2443,148,3,0,0,0,0,0,0,1987,185,34,-398,5,2,79,Forest
4730645.7913803095,3273913.5637007733,0,0,0,0,0,0,0,0,0,0,0,0,1997,313,2,459,156,4,1985,258,8,1987,32,1,1997,724,2,899,362,3,1997,652,2,433,326,3,1997,582,2,628,291,6,1991,492,8,1938,61,2,1985,53,12,903,4,0,1997,1466,2,-274,733,9,80,Forest
4744743.325846834,3252611.0313223144,2010,386,2,229,193,4,2010,349,2,386,174,4,2011,565,1,302,565,6,0,0,0,0,0,0,2011,1442,1,1012,1442,19,2011,1219,1,477,1219,16,2011,526,1,629,526,9,2011,1298,1,2009,1298,9,0,0,0,0,0,0,2011,1480,1,-441,1480,18,81,Forest
5124510.239925867,3011257.6025483403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,195,9,836,21,2,1992,172,2,329,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,122,28,-267,4,1,85,Forest
4756501.630995639,3406818.3232520316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,243,12,1852,20,2,0,0,0,0,0,0,0,0,0,0,0,0,1992,548,1,3303,548,2,0,0,0,0,0,0,0,0,0,0,0,0,86,Forest
4720201.96353454,3278853.494870037,1989,332,1,260,332,5,1989,265,1,395,265,4,0,0,0,0,0,0,1985,333,14,2974,23,1,2002,1028,2,1088,514,10,2002,494,1,432,494,9,2002,236,1,709,236,10,1985,615,36,2410,17,2,0,0,0,0,0,0,2002,688,1,-421,688,9,87,Forest
4946959.778462669,3499618.1365148625,0,0,0,0,0,0,1991,130,1,331,130,1,2005,304,1,330,304,5,0,0,0,0,0,0,2005,1296,1,825,1296,20,2005,957,1,334,957,15,2005,436,1,690,436,11,2004,1141,2,1642,570,8,0,0,0,0,0,0,2005,1267,1,-295,1267,8,88,Forest
4978766.539726777,3104179.4751315964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,197,10,2219,19,1,1985,216,36,953,6,1,1985,40,36,490,1,0,0,0,0,0,0,0,1995,174,26,1979,6,0,0,0,0,0,0,0,1985,204,36,-383,5,2,89,Forest
4633339.0046091145,3321592.8718815683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,445,1,1128,445,4,1988,222,1,357,222,3,2005,127,1,615,127,5,0,0,0,0,0,0,0,0,0,0,0,0,2000,269,1,-519,269,3,92,Forest
5187883.2702159425,3430273.82781341,0,0,0,0,0,0,0,0,0,0,0,0,1991,126,1,247,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,191,2,787,95,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,Forest
5106269.431631038,3157693.6536519346,0,0,0,0,0,0,0,0,0,0,0,0,1990,125,3,194,41,1,1989,815,1,2501,815,4,2017,153,4,900,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,Forest
4627419.617850138,3296810.516528613,0,0,0,0,0,0,0,0,0,0,0,0,2016,422,1,254,422,3,1985,793,1,2334,793,5,2016,1286,1,852,1286,23,2016,1353,2,361,676,20,2016,433,5,682,86,4,2016,1907,2,1786,953,7,0,0,0,0,0,0,2016,1139,1,-281,1139,14,96,Forest
5114162.323651376,3100720.047453809,1985,142,7,325,20,2,0,0,0,0,0,0,1985,187,9,342,20,4,1985,185,18,2185,10,1,0,0,0,0,0,0,1985,87,1,371,87,1,1985,33,17,685,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,51,36,-340,1,0,97,Forest
5215548.183353209,3239826.097503745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,857,1,2574,857,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,449,1,1192,449,2,0,0,0,0,0,0,100,Forest
