x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
5755287.08573265,3264981.299872,1985,992,1,494,992,14,1985,306,1,234,306,6,2014,38,5,722,7,2,1985,605,1,1,605,10,241,Forest,1620,3593,-1732,1225,1881,-653
5405727.08573265,2940981.299872,0,0,0,0,0,0,0,0,0,0,0,0,1991,331,2,498,165,6,2010,205,9,-474,22,1,253,Forest,1513,2311,-651,1494,1839,-560
6272247.08573265,3349881.299872,0,0,0,0,0,0,0,0,0,0,0,0,2016,89,3,707,29,2,0,0,0,0,0,0,254,Forest,2334,3391,-1047,2642,2926,-696
5613987.08573265,3216051.299872,1989,363,30,893,12,3,2007,137,12,422,11,3,0,0,0,0,0,0,2007,246,10,-417,24,4,255,Forest,1677,2224,-338,1950,2748,-908
5696877.08573265,3029931.299872,0,0,0,0,0,0,1988,219,1,577,219,2,0,0,0,0,0,0,1996,242,1,-598,242,1,262,Forest,1343,1979,-242,2347,2785,-587
6263517.08573265,2763771.299872,2015,644,4,989,161,9,2016,457,3,491,152,4,2016,316,3,556,105,5,2015,913,4,-311,228,7,263,Forest,1710,3935,-1704,2091,2384,-599
5364597.08573265,2962611.299872,0,0,0,0,0,0,0,0,0,0,0,0,1985,80,18,527,4,1,1985,232,8,-1031,29,1,267,Forest,2194,3850,-1354,2368,2757,-712
5654517.08573265,3291861.299872,2018,762,1,1192,762,10,2018,542,1,480,542,19,2018,257,1,684,257,9,2018,753,1,-511,753,15,269,Forest,1127,2842,-1391,3096,3374,-686
5385657.08573265,3049611.299872,2005,207,14,1663,14,2,1990,92,1,658,92,1,0,0,0,0,0,0,1990,168,1,-732,168,2,271,Forest,1969,2581,-490,2872,3222,-839
5271537.08573265,2899401.299872,1998,1779,1,1028,1779,10,1998,1695,1,581,1695,9,1997,573,2,465,286,8,1998,1600,1,-844,1600,12,278,Forest,1720,2875,-798,1646,1933,-305
5534427.08573265,3215091.299872,2017,544,2,918,272,5,2017,273,2,472,136,4,2017,162,2,603,81,4,2017,597,2,-361,298,6,279,Forest,2038,2797,-677,2510,2833,-697
5617587.08573265,3259521.299872,2001,758,1,1137,758,3,1994,583,25,421,23,3,0,0,0,0,0,0,1994,866,25,-426,34,3,282,Forest,1679,2343,-424,2423,2788,-795
5463327.08573265,3205401.299872,1998,211,4,997,52,2,0,0,0,0,0,0,0,0,0,0,0,0,1990,441,1,-185,441,2,292,Forest,2140,2955,-702,2223,2755,-562
5670477.08573265,3248871.299872,2007,188,12,737,15,2,1985,83,1,448,83,1,0,0,0,0,0,0,1985,256,6,-261,42,4,302,Forest,2122,2874,-596,1052,1618,-661
6253767.08573265,2747631.299872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,Forest,1475,2350,-513,2471,2760,-614
5622957.08573265,3336081.299872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,Forest,2536,3707,-1048,2564,2759,-607
5383197.08573265,3098931.299872,0,0,0,0,0,0,1985,197,1,683,197,3,0,0,0,0,0,0,0,0,0,0,0,0,308,Forest,2622,3257,-559,1944,2397,-594
