x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
3091735.50962518,2037973.86166033,2008,188,13,507,14,3,2005,251,16,699,15,3,2013,273,3,929,91,2,1985,175,26,2007,6,0,2005,1011,16,2205,63,7,2007,597,8,1406,74,5,1985,58,36,133,1,1,2011,1315,10,2982,131,5,0,0,0,0,0,0,2005,927,16,-1644,57,6,233,Forest
2879365.50962518,2021743.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,801,11,2928,72,4,1991,1028,2,1295,514,7,0,0,0,0,0,0,2014,177,1,674,177,2,2011,795,10,1970,79,2,1985,115,31,1519,3,0,1991,907,2,-613,453,5,234,Forest
3264715.50962518,2281123.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,289,5,2675,57,2,1985,323,36,2101,8,1,1994,222,27,1166,8,1,1998,59,23,352,2,1,1985,465,28,2924,16,2,0,0,0,0,0,0,1985,230,36,-1453,6,1,237,Forest
3320545.50962518,2075173.86166033,1985,59,1,642,59,0,1985,103,7,964,14,1,0,0,0,0,0,0,1992,269,1,2578,269,1,2019,463,2,3215,231,2,2017,493,4,1799,123,2,1985,75,5,173,15,1,0,0,0,0,0,0,1985,281,5,756,56,1,2017,463,4,-2303,115,2,243,Forest
2771155.50962518,2417023.86166033,0,0,0,0,0,0,1998,18,23,693,0,0,2005,77,1,687,77,2,0,0,0,0,0,0,1997,300,15,1861,20,4,2012,135,1,1387,135,2,0,0,0,0,0,0,2012,258,1,2805,258,3,0,0,0,0,0,0,1985,163,36,-1486,4,1,244,Forest
3205285.50962518,2363113.86166033,2015,196,1,389,196,2,2015,412,1,371,412,3,2015,413,1,554,413,2,0,0,0,0,0,0,1985,725,36,1807,20,1,2015,2140,1,807,2140,6,2015,534,1,459,534,3,1985,480,36,3167,13,1,2015,1894,1,2524,1894,5,2015,1980,1,-1223,1980,6,245,Forest
3361075.50962518,1940173.86166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,13,23,2033,0,0,0,0,0,0,0,0,1985,65,6,371,10,1,1996,452,25,2789,18,2,0,0,0,0,0,0,0,0,0,0,0,0,247,Forest
3722425.50962518,2148973.86166033,2016,53,5,304,10,1,1988,148,1,472,148,3,0,0,0,0,0,0,0,0,0,0,0,0,1985,356,36,1557,9,2,2005,231,1,662,231,2,0,0,0,0,0,0,2005,891,2,2392,445,4,0,0,0,0,0,0,1985,290,36,-743,8,2,267,Forest
3729235.50962518,2124883.86166033,2008,101,13,640,7,1,2012,187,9,914,20,2,1990,453,1,1220,453,4,1985,382,5,2494,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,665,9,3737,73,2,0,0,0,0,0,0,0,0,0,0,0,0,268,Forest
3427645.50962518,2196523.86166033,2005,21,16,273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,353,36,1955,9,3,2008,236,13,989,18,2,2008,176,2,495,88,4,1985,70,2,384,35,1,2005,83,16,1826,5,0,0,0,0,0,0,0,1996,3,25,-663,0,0,269,Forest
