x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
5549090.39972337,3741060.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,530,1,2693,530,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,287,1,1776,287,1,0,0,0,0,0,0,44,Forest
5568230.39972337,3432270.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,2164,1,4058,2164,13,1985,191,36,1143,5,0,2018,1111,1,450,1111,3,2018,480,1,594,480,7,0,0,0,0,0,0,2014,627,5,1462,125,8,2018,1180,1,-554,1180,5,46,Forest
5553320.39972337,3723960.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,355,3,2157,118,3,1997,477,1,1069,477,4,0,0,0,0,0,0,0,0,0,0,0,0,1997,441,1,1970,441,1,0,0,0,0,0,0,0,0,0,0,0,0,47,Forest
5668160.39972337,3367770.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,80,7,898,11,1,0,0,0,0,0,0,1985,70,2,661,35,2,2000,198,21,1809,9,1,0,0,0,0,0,0,0,0,0,0,0,0,48,Forest
5561600.39972337,3510390.83462041,2002,157,1,193,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,233,9,301,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,90,32,-436,2,0,49,Forest
5497700.39972337,3323880.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,1969,1,3332,1969,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,Forest
5774120.39972337,3571230.83462041,2013,344,1,337,344,4,2013,359,1,464,359,4,2013,563,1,426,563,7,0,0,0,0,0,0,2013,1540,1,1547,1540,15,2013,1270,1,862,1270,13,2013,416,1,423,416,7,2013,1302,1,2424,1302,8,2013,513,1,1093,513,6,2013,1560,1,-1002,1560,14,51,Forest
5592860.39972337,3516600.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,528,3,2237,176,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,Forest
5442410.39972337,3615030.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,Forest
5731160.39972337,3501000.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,894,9,3585,99,3,1992,45,29,1261,1,0,0,0,0,0,0,0,1985,7,25,689,0,0,1998,711,16,2103,44,2,1985,592,13,2197,45,3,1993,97,8,-463,12,2,54,Forest
