x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
5443794.24724638,2146241.69586083,1985,228,4,334,57,4,0,0,0,0,0,0,1985,163,4,486,40,4,1985,544,1,3391,544,4,0,0,0,0,0,0,0,0,0,0,0,0,1985,136,5,667,27,4,0,0,0,0,0,0,1985,508,1,2133,508,5,1985,68,13,-602,5,0,29,Forest
5497584.24724638,2370041.69586083,0,0,0,0,0,0,2006,1,15,620,0,0,0,0,0,0,0,0,1985,27,27,2847,1,0,0,0,0,0,0,0,2006,293,2,783,146,2,0,0,0,0,0,0,2020,535,1,3131,535,4,0,0,0,0,0,0,0,0,0,0,0,0,30,Forest
5568144.24724638,2289611.69586083,1985,316,1,537,316,3,1985,371,1,929,371,6,0,0,0,0,0,0,1985,225,36,2814,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,334,2,405,167,3,0,0,0,0,0,0,1985,274,7,1095,39,1,0,0,0,0,0,0,31,Forest
5446014.24724638,2157401.69586083,2020,202,1,251,202,4,2020,176,1,395,176,4,0,0,0,0,0,0,1985,1251,2,4501,625,6,0,0,0,0,0,0,1985,14,7,644,2,0,2004,38,1,719,38,1,0,0,0,0,0,0,1985,965,2,3045,482,5,2004,82,1,-669,82,1,32,Forest
5453724.24724638,2348141.69586083,2005,62,16,333,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,59,29,821,2,0,1985,153,1,284,153,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,Forest
5431194.24724638,2233721.69586083,2006,38,15,259,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,793,1,2913,793,3,1985,482,36,1049,13,4,1985,137,36,475,3,2,0,0,0,0,0,0,1985,767,36,2153,21,4,0,0,0,0,0,0,1985,303,36,-451,8,4,34,Forest
5620974.24724638,2374631.69586083,0,0,0,0,0,0,1985,240,5,587,48,3,0,0,0,0,0,0,1992,851,4,3153,212,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,444,15,2499,29,1,0,0,0,0,0,0,0,0,0,0,0,0,35,Forest
5413464.24724638,2259641.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,586,1,3432,586,3,0,0,0,0,0,0,1985,254,1,552,254,5,1985,83,1,706,83,5,0,0,0,0,0,0,1991,213,2,2441,106,1,0,0,0,0,0,0,36,Forest
5713704.24724638,2259011.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,181,4,1683,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,254,36,2872,7,1,0,0,0,0,0,0,0,0,0,0,0,0,37,Forest
5603934.24724638,2341241.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,297,1,641,297,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,339,1,-749,339,4,38,Forest
