x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
5253446.19904061,4032313.5798384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,Forest,3206,3775,-968,2320,3250,-1194
5170346.19904061,4102003.5798384,1985,186,34,1918,5,1,2017,777,2,924,388,6,2013,337,6,661,56,4,2013,591,6,-973,98,2,49,Forest,1414,2119,-338,1431,2414,-915
5282576.19904061,3949663.5798384,2017,1007,2,984,503,7,2017,593,2,533,296,6,2010,264,9,637,29,5,2016,817,3,-521,272,9,50,Forest,2254,3354,-884,1817,2266,-481
5265596.19904061,3992533.5798384,2006,340,13,1191,26,2,2006,310,2,557,155,2,2006,140,2,608,70,1,2006,271,2,-599,135,1,51,Forest,2374,3088,-720,2762,3084,-566
5165126.19904061,4029403.5798384,2010,392,1,1287,392,7,2009,283,2,451,141,3,0,0,0,0,0,0,2010,368,1,-552,368,3,52,Forest,2187,2670,-551,2272,2463,-463
5268086.19904061,4048183.5798384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,Forest,2752,3697,-1039,2041,2256,-294
5245316.19904061,3988483.5798384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,Forest,2918,3357,-510,1990,2240,-419
5330876.19904061,4022773.5798384,2013,121,6,1097,20,2,0,0,0,0,0,0,1998,42,1,788,42,1,0,0,0,0,0,0,55,Forest,1216,1841,-401,1375,1616,-228
5227766.19904061,3981763.5798384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,47,27,-193,1,0,56,Forest,1454,3065,-1514,2217,2683,-573
5139926.19904061,4082413.5798384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,664,2,-849,332,2,57,Forest,1826,3140,-811,1997,2975,-892
5177426.19904061,4008943.5798384,1985,2528,1,1028,2528,9,0,0,0,0,0,0,1985,400,1,682,400,5,1985,1572,1,-377,1572,7,58,Forest,1333,1661,-231,1717,2733,-1114
5292206.19904061,4132153.5798384,2002,1275,1,730,1275,10,2002,854,1,301,854,14,2002,456,1,725,456,10,2002,1198,1,-233,1198,14,59,Forest,1879,3083,-836,1588,2680,-794
5151086.19904061,4121773.5798384,0,0,0,0,0,0,1985,147,3,700,49,1,1985,71,17,564,4,2,1985,249,20,-674,12,4,60,Forest,1741,2875,-887,1502,2879,-1196
5328686.19904061,4028383.5798384,1999,620,1,1373,620,3,1986,80,33,868,2,0,0,0,0,0,0,0,1986,224,33,-885,6,0,61,Forest,2704,3441,-717,1757,2250,-613
5217296.19904061,4088773.5798384,0,0,0,0,0,0,1991,238,1,517,238,2,1985,136,11,700,12,2,1991,353,1,-472,353,1,62,Forest,2554,3098,-589,2144,2433,-476
5142896.19904061,4119583.5798384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Forest,1405,2157,-500,1276,1863,-422
5284646.19904061,3946933.5798384,0,0,0,0,0,0,2010,380,1,337,380,5,2010,244,1,666,244,5,2004,169,15,-389,11,1,64,Forest,1135,1509,-222,2277,2581,-425
5221616.19904061,4139863.5798384,2001,1228,1,747,1228,11,2001,849,1,322,849,10,2001,336,1,656,336,6,2001,1189,1,-175,1189,11,65,Forest,2012,2421,-417,2247,2350,-319
5186846.19904061,4065433.5798384,2004,188,1,1350,188,0,2000,187,1,556,187,1,1985,107,15,712,7,2,2000,606,1,-569,606,4,66,Forest,1511,1984,-306,1550,1903,-433
5144636.19904061,4065073.5798384,2013,205,6,879,34,2,1997,141,1,215,141,4,1997,57,1,761,57,2,1985,147,34,-257,4,2,67,Forest,1537,2261,-444,1548,2056,-453
5157896.19904061,4006303.5798384,1985,43,18,1194,2,0,1985,112,18,511,6,1,1985,70,19,639,3,1,1985,170,18,-479,9,1,68,Forest,2105,2586,-570,2050,2728,-614
5303576.19904061,3990163.5798384,1985,818,4,700,204,8,1985,248,4,355,62,3,1991,84,1,679,84,4,1985,290,2,-204,145,3,69,Forest,1709,2300,-473,2038,2190,-378
5330756.19904061,4007053.5798384,1993,1551,1,987,1551,10,1993,944,1,424,944,6,1986,107,15,688,7,1,1993,1344,1,-267,1344,5,70,Forest,2192,2859,-583,2423,3268,-918
5165366.19904061,4073083.5798384,2009,522,1,1342,522,6,2009,394,1,547,394,5,2017,105,2,620,52,2,2009,410,1,-575,410,4,71,Forest,2902,3487,-619,2336,2891,-687
5241746.19904061,4009513.5798384,2018,849,1,1434,849,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,Forest,1731,2093,-315,2695,2942,-543
5203916.19904061,3988363.5798384,2001,1176,1,1010,1176,6,2001,606,1,445,606,7,1985,82,16,737,5,1,1985,896,21,-124,42,3,73,Forest,1356,2490,-729,1443,2581,-983
5171006.19904061,3980383.5798384,1985,302,34,1321,8,2,1985,98,34,724,2,0,2014,139,5,559,27,3,2014,478,5,-690,95,4,74,Forest,1925,2680,-617,1885,2192,-511
5101496.19904061,4064263.5798384,1985,1034,1,348,1034,13,1985,574,1,135,574,11,1985,203,1,798,203,9,1985,725,1,116,725,11,75,Forest,1789,2083,-226,2236,2638,-579
5246636.19904061,4116313.5798384,2009,248,10,1133,24,3,1985,265,34,307,7,4,1985,92,34,748,2,3,1991,420,28,-200,15,6,76,Forest,1536,1882,-302,1380,1644,-319
5208806.19904061,4149343.5798384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,29,34,-263,0,0,77,Forest,1742,2321,-529,1847,2244,-461
5310596.19904061,4131313.5798384,1993,31,26,1109,1,0,1988,121,1,471,121,2,0,0,0,0,0,0,1999,71,5,-426,14,1,78,Forest,1912,2273,-419,1851,2110,-377
5130506.19904061,4092583.5798384,0,0,0,0,0,0,1991,396,7,89,56,1,0,0,0,0,0,0,0,0,0,0,0,0,79,Forest,2509,3142,-676,2552,2895,-548
5038646.19904061,3999343.5798384,0,0,0,0,0,0,0,0,0,0,0,0,1985,103,7,717,14,5,0,0,0,0,0,0,80,Forest,2634,3285,-642,2453,2707,-541
5145986.19904061,4100473.5798384,0,0,0,0,0,0,2013,106,1,444,106,1,0,0,0,0,0,0,2013,168,1,-461,168,2,81,Forest,2450,2880,-665,2316,2566,-470
5312366.19904061,4154803.5798384,0,0,0,0,0,0,1985,193,1,441,193,6,0,0,0,0,0,0,0,0,0,0,0,0,82,Forest,3257,3960,-920,2009,2678,-811
5327516.19904061,3974323.5798384,1985,417,15,1771,27,2,0,0,0,0,0,0,1999,106,1,658,106,1,1985,307,15,-713,20,1,83,Forest,1097,2140,-867,1364,2455,-992
5206286.19904061,4132783.5798384,2018,915,1,1525,915,4,1985,311,34,727,9,1,2017,188,2,498,94,2,1985,456,34,-835,13,1,84,Forest,1181,2053,-454,1222,1727,-425
5294036.19904061,3944683.5798384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,Forest,2191,2666,-354,2243,2451,-321
5232236.19904061,4037803.5798384,0,0,0,0,0,0,1994,104,12,355,8,3,0,0,0,0,0,0,0,0,0,0,0,0,86,Forest,2046,2394,-463,1572,1836,-350
