x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
4711777.177492304,2875004.468522055,1998,206,1,219,206,3,2003,211,1,411,211,2,2003,289,1,327,289,3,1988,866,4,2092,216,4,2003,890,1,942,890,6,2003,739,1,382,739,5,2003,328,1,625,328,4,2003,1044,1,1660,1044,4,0,0,0,0,0,0,2003,968,1,-303,968,5,29,Forest
4637689.767978444,2783749.9351707865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,289,2,1326,144,3,0,0,0,0,0,0,0,0,0,0,0,0,1991,672,1,2549,672,1,0,0,0,0,0,0,0,0,0,0,0,0,30,Forest
4660905.195084018,2727611.70941657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,136,29,1993,4,0,1985,140,5,608,28,1,1988,151,2,180,75,2,1985,113,11,802,10,3,0,0,0,0,0,0,1985,36,27,1218,1,0,1985,159,12,-92,13,3,31,Forest
4777117.557903643,2708494.5205334052,0,0,0,0,0,0,2005,23,16,372,1,0,0,0,0,0,0,0,2016,693,5,2900,138,5,0,0,0,0,0,0,1985,42,1,360,42,0,0,0,0,0,0,0,2009,429,2,2009,214,3,2017,397,1,1970,397,4,1985,93,36,-252,2,1,32,Forest
4307430.640137105,2717247.656460197,2005,103,1,136,103,1,1985,50,13,262,3,0,1985,43,13,178,3,0,0,0,0,0,0,0,1985,60,36,443,1,0,1985,51,13,163,3,0,1985,57,13,776,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,90,36,-49,2,1,33,Forest
4680468.121747047,2608920.4241442117,2005,147,16,189,9,3,2003,229,18,276,12,5,2009,158,1,190,158,3,0,0,0,0,0,0,1985,718,36,684,19,4,1996,259,13,228,19,6,2009,116,1,672,116,6,1990,1040,31,1606,33,5,0,0,0,0,0,0,2009,169,2,-484,84,3,34,Forest
4718531.555170677,2877450.4710783004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,443,36,660,12,4,2010,250,3,347,83,6,2012,72,1,676,72,2,2009,641,12,1770,53,4,0,0,0,0,0,0,2010,213,1,-298,213,3,35,Forest
4699071.888766916,2853051.5259979144,1985,61,36,281,1,0,2002,255,13,392,19,4,2002,260,14,306,18,3,2015,824,6,3256,137,3,2005,606,2,989,303,4,1985,441,36,278,12,5,1985,123,21,708,5,3,2005,967,2,1976,483,5,1985,231,11,1099,21,1,1996,461,11,-226,41,5,36,Forest
4592038.271421963,2621532.430943192,1994,124,1,241,124,1,1988,201,1,366,201,4,0,0,0,0,0,0,0,0,0,0,0,0,2011,219,10,1183,21,2,1999,77,1,533,77,1,2018,112,3,559,37,3,2012,378,9,2126,42,2,2019,183,2,1289,91,1,2011,147,10,-630,14,1,37,Forest
4748396.021570414,2735374.6787770004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,498,1,2706,498,1,0,0,0,0,0,0,2000,258,2,349,129,4,2001,252,1,717,252,4,0,0,0,0,0,0,1999,391,1,1513,391,2,2001,461,1,-310,461,6,38,Forest
