x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
3159218.82587731,3473444.09140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1342,14,3068,95,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,534,2,1582,267,2,1985,817,22,1780,37,5,2001,109,20,-175,5,0,32,Forest
3087338.82587731,3467144.09140269,1990,302,3,291,100,4,0,0,0,0,0,0,2019,265,1,290,265,3,1986,854,35,4387,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,910,1,3044,910,3,0,0,0,0,0,0,33,Forest
3119078.82587731,3355004.09140269,1985,50,13,336,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,391,36,4603,10,0,0,0,0,0,0,0,1985,267,8,512,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,911,1,3579,911,3,1985,37,14,-534,2,0,34,Forest
3228998.82587731,3444314.09140269,1989,347,3,257,115,2,2010,232,1,599,232,1,2002,303,19,163,15,1,1985,17213,4,20000,4303,52,2005,1731,2,800,865,9,2005,706,1,329,706,6,2005,449,1,744,449,6,2010,1568,1,2271,1568,3,1985,3244,5,4639,648,9,2005,1717,2,-199,858,15,35,Forest
3214688.82587731,3599444.09140269,1985,9,27,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,391,2,969,195,4,2006,91,15,231,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2007,373,2,1956,186,1,2006,282,15,58,18,3,36,Forest
3101678.82587731,3358214.09140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,975,6,5027,162,2,0,0,0,0,0,0,0,0,0,0,0,0,2015,114,5,680,22,2,0,0,0,0,0,0,2016,911,4,3092,227,2,1985,182,35,-779,5,0,37,Forest
3127898.82587731,3625964.09140269,1992,446,1,304,446,3,1992,489,1,526,489,3,0,0,0,0,0,0,0,0,0,0,0,0,1986,156,35,1467,4,0,1992,613,1,563,613,8,2002,34,2,784,17,1,1986,526,35,3339,15,1,0,0,0,0,0,0,1991,195,2,-417,97,2,38,Forest
3222368.82587731,3420404.09140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,1805,3,5349,601,2,0,0,0,0,0,0,0,0,0,0,0,0,1989,415,2,789,207,5,1998,410,23,2918,17,0,1988,1309,7,3193,187,2,0,0,0,0,0,0,39,Forest
3045218.82587731,3383414.09140269,0,0,0,0,0,0,2019,297,2,378,148,2,0,0,0,0,0,0,1991,1303,2,3910,651,3,0,0,0,0,0,0,0,0,0,0,0,0,1992,175,5,622,35,3,2020,1012,1,2398,1012,2,0,0,0,0,0,0,0,0,0,0,0,0,40,Forest
3151988.82587731,3558614.09140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1234,1,4542,1234,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1069,1,3250,1069,2,2010,239,11,-194,21,1,41,Forest
3223148.82587731,3456344.09140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1117,1,4316,1117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1122,1,2186,1122,4,0,0,0,0,0,0,42,Forest
3097388.82587731,3623234.09140269,1986,457,7,223,65,1,1986,369,7,528,52,1,1986,436,7,296,62,1,1993,1637,1,4880,1637,3,2020,714,1,1617,714,4,2020,491,1,659,491,5,1992,76,1,710,76,1,0,0,0,0,0,0,1986,893,5,3387,178,2,0,0,0,0,0,0,43,Forest
3089738.82587731,3593654.09140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1082,1,3271,1082,2,2009,333,12,1008,27,1,2009,247,12,354,20,1,0,0,0,0,0,0,2009,639,12,2426,53,1,2008,1026,1,2307,1026,3,2009,197,12,-282,16,0,44,Forest
3069938.82587731,3386864.09140269,1991,526,3,402,175,5,0,0,0,0,0,0,1987,40,24,680,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,214,24,783,8,0,1987,175,21,701,8,1,1993,1686,1,2673,1686,3,1987,867,6,2720,144,1,1987,266,25,-674,10,0,45,Forest
3136298.82587731,3435614.09140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1370,3,4830,456,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1784,3,3203,594,3,0,0,0,0,0,0,46,Forest
