x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
2725697.5179001,1769974.19790293,2014,1217,1,1661,1217,9,2014,1297,1,647,1297,6,2014,428,1,499,428,5,2014,1247,1,-1028,1247,4,106,Forest,1704,2641,-799,1891,2471,-637
2670677.5179001,1916944.19790293,1992,1011,1,1821,1011,12,1992,657,1,927,657,3,1992,372,1,426,372,9,1992,662,1,-1122,662,4,107,Forest,1423,3336,-1516,1378,2790,-1253
2752187.5179001,1983244.19790293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,Forest,1108,2227,-787,1194,2137,-840
2798747.5179001,2155024.19790293,1985,757,2,1290,378,4,1985,862,2,462,431,6,1985,437,2,707,218,6,1985,975,2,-512,487,6,109,Forest,1220,3216,-1430,1506,2605,-862
2712587.5179001,1756774.19790293,2003,542,2,2236,271,3,2004,624,1,1290,624,4,2004,212,1,311,212,5,2003,353,6,-1631,58,1,111,Forest,1246,2574,-996,778,2056,-1173
2702327.5179001,1785874.19790293,1995,278,3,1596,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,Forest,936,1965,-812,923,2062,-860
2677277.5179001,1997044.19790293,2013,963,3,1081,321,8,2013,405,2,484,202,6,2007,162,12,591,13,3,2013,580,2,-525,290,6,113,Forest,1754,4219,-1850,1458,3526,-1598
2790287.5179001,2120914.19790293,1999,649,1,2233,649,2,1999,938,1,1444,938,6,1985,184,12,194,15,2,1999,781,1,-1744,781,3,115,Forest,1554,3098,-1173,1391,2702,-1016
2735057.5179001,1740724.19790293,2004,287,1,2872,287,1,2004,447,2,1971,223,2,0,0,0,0,0,0,2004,659,2,-2281,329,3,116,Forest,1092,1660,-386,1454,2074,-552
2894117.5179001,2117134.19790293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,Forest,1357,3519,-1812,1062,3897,-2439
2693207.5179001,1867534.19790293,1989,696,1,1004,696,4,1989,866,1,455,866,4,2005,497,1,593,497,3,1989,778,1,-388,778,4,118,Forest,1288,4229,-2321,1473,4220,-2451
2860877.5179001,2018134.19790293,1985,548,21,1831,26,3,1985,404,20,1020,20,4,1985,119,20,326,5,2,1985,497,28,-1213,17,3,119,Forest,1428,2198,-455,1405,2291,-893
2824247.5179001,2083864.19790293,1995,396,24,1678,16,2,1991,136,28,992,4,0,0,0,0,0,0,0,1985,169,34,-1071,4,0,120,Forest,2525,4094,-1391,2588,3081,-513
2799977.5179001,1953214.19790293,1992,799,1,1228,799,4,0,0,0,0,0,0,1992,467,1,471,467,7,1992,957,1,-665,957,6,121,Forest,1395,2709,-675,1288,3484,-1947
2798147.5179001,2269384.19790293,1993,792,3,2738,264,2,1994,776,1,1676,776,2,1994,186,1,297,186,2,1985,1055,24,-1714,43,3,122,Forest,2136,3980,-1652,2280,3883,-1649
2803577.5179001,2051164.19790293,2008,2115,1,1183,2115,9,2008,1444,1,666,1444,7,2008,166,1,302,166,1,2008,1805,1,-560,1805,8,123,Forest,1648,3742,-1444,1229,3414,-1867
2732957.5179001,1949434.19790293,1989,727,4,2643,181,4,1985,422,10,1753,42,2,1990,192,1,261,192,4,1990,573,1,-1863,573,3,124,Forest,1370,2911,-1251,1621,2366,-544
2734187.5179001,1978804.19790293,0,0,0,0,0,0,1989,715,3,1270,238,5,0,0,0,0,0,0,1989,664,3,-1354,221,5,125,Forest,1661,3224,-1063,1496,3332,-1657
2739617.5179001,1977274.19790293,1985,800,11,2343,72,4,1985,785,11,1363,71,3,1985,232,11,280,21,4,1995,683,1,-2237,683,3,126,Forest,1706,2936,-1294,1869,3032,-1147
2885357.5179001,2042194.19790293,2013,866,1,1356,866,7,2013,565,1,626,565,8,2013,217,1,504,217,6,2013,770,1,-737,770,7,127,Forest,1337,3912,-2094,1403,3948,-2030
2691827.5179001,1938394.19790293,2016,802,3,1056,267,3,1985,245,34,442,7,1,1985,70,34,593,2,0,1985,523,34,-211,15,2,128,Forest,1813,2716,-622,2110,2653,-682
2798627.5179001,2170234.19790293,2004,864,1,882,864,7,2004,1001,1,395,1001,15,2004,625,1,662,625,20,2004,1067,1,-367,1067,6,129,Forest,1494,3337,-1437,1544,2770,-1249
2785217.5179001,2220574.19790293,2008,748,1,1208,748,7,2013,726,1,814,726,8,2013,802,1,499,802,6,2008,658,1,-555,658,6,130,Forest,1534,4403,-1909,1210,3684,-2096
2783327.5179001,2046844.19790293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,Forest,1465,2128,-444,2027,2693,-640
2920187.5179001,2170714.19790293,0,0,0,0,0,0,0,0,0,0,0,0,1991,156,1,249,156,3,0,0,0,0,0,0,132,Forest,1311,2926,-1109,1205,2198,-888
2723987.5179001,2059744.19790293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,Forest,1621,2244,-439,2008,2620,-629
2733107.5179001,2074924.19790293,2012,394,1,1836,394,3,2012,359,1,1041,359,3,2004,74,2,319,37,1,1985,380,34,-1001,11,2,134,Forest,1358,2073,-499,1463,1991,-502
2720957.5179001,2086234.19790293,1995,472,24,1225,19,1,1989,449,6,247,74,1,1995,262,1,677,262,2,1989,669,6,12,111,2,135,Forest,1617,2798,-1071,1746,2349,-693
2681837.5179001,1799524.19790293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,Forest,1466,2299,-362,1556,2251,-578
2752877.5179001,1994374.19790293,2014,1767,1,1153,1767,5,2014,1051,1,460,1051,4,2001,232,1,513,232,2,2014,1477,1,-597,1477,5,137,Forest,1495,2701,-940,1269,1909,-616
2819387.5179001,1850554.19790293,2017,948,2,2127,474,2,2017,818,2,1288,409,2,1985,136,2,283,68,1,2011,810,8,-1209,101,3,138,Forest,1317,2161,-470,1346,2031,-505
2806067.5179001,2150164.19790293,1985,628,34,1232,18,0,2004,1068,1,593,1068,2,1985,78,34,556,2,0,2004,1821,1,-532,1821,4,139,Forest,1345,3728,-1609,1244,4161,-2234
2761367.5179001,2001454.19790293,2012,311,1,3033,311,1,1985,158,27,1856,5,0,1985,89,9,254,9,1,2012,237,1,-2008,237,1,140,Forest,1592,3701,-1569,1579,3493,-1716
2686607.5179001,1999984.19790293,1996,673,7,1539,96,3,1985,554,18,749,30,2,2000,176,1,310,176,1,1988,676,3,-696,225,3,141,Forest,1023,2890,-1344,1323,2116,-650
