x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
4289679.40655172,4473072.44389519,1985,194,34,1272,5,1,1985,138,34,537,4,1,1985,41,34,649,1,0,1996,369,6,-405,61,4,473,Forest,1509,2767,-1244,1509,2767,-1244
4238499.40655172,4179972.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,Forest,1116,1806,-451,1116,1806,-451
4356339.40655172,4221372.44389519,2013,345,1,1339,345,1,0,0,0,0,0,0,0,0,0,0,0,0,1993,162,1,-717,162,1,478,Forest,1487,2653,-1194,1487,2653,-1194
4352139.40655172,4445052.44389519,2000,406,1,1446,406,1,1999,44,20,758,2,0,0,0,0,0,0,0,2000,200,1,-710,200,1,483,Forest,1815,2911,-920,1815,2911,-920
4912509.40655172,5221542.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,Forest,1674,2934,-1202,1674,2934,-1202
4437309.40655172,4558122.44389519,1996,246,23,1292,10,3,1997,210,22,480,9,3,1985,141,34,723,4,2,2011,287,6,-637,47,3,490,Forest,2208,3157,-770,2208,3157,-770
4370979.40655172,4251912.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,334,1,-795,334,2,497,Forest,1878,2971,-969,1878,2971,-969
4278639.40655172,4282092.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,523,2,-700,261,3,509,Forest,1738,2931,-1044,1738,2931,-1044
4304619.40655172,4470942.44389519,1996,186,12,1351,15,1,1985,439,1,491,439,3,0,0,0,0,0,0,0,0,0,0,0,0,512,Forest,1931,3019,-1134,1931,3019,-1134
4759929.40655172,5231082.44389519,1990,362,29,1599,12,2,1985,204,34,707,6,1,1985,116,34,630,3,1,2004,462,1,-739,462,2,513,Forest,1198,2542,-1148,1198,2542,-1148
4205859.40655172,4032432.44389519,1990,216,29,1643,7,1,1994,333,1,545,333,3,1994,154,1,623,154,2,1994,604,1,-515,604,3,521,Forest,2280,3075,-788,2280,3075,-788
4383129.40655172,4085172.44389519,2001,72,18,2081,4,0,2001,218,1,933,218,1,2012,81,1,434,81,1,2001,244,1,-1159,244,1,525,Forest,1448,2664,-524,1448,2664,-524
4412859.40655172,4094832.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,Forest,1043,2589,-1203,1043,2589,-1203
4422759.40655172,4192092.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Forest,1653,3024,-514,1653,3024,-514
4854699.40655172,5160762.44389519,1985,495,10,1739,49,4,0,0,0,0,0,0,1985,67,12,592,5,0,1985,166,8,-866,20,0,554,Forest,1337,2095,-389,1337,2095,-389
4431159.40655172,4575102.44389519,2004,124,15,1343,8,1,1996,117,23,524,5,1,0,0,0,0,0,0,2007,150,12,-612,12,1,565,Forest,2074,3770,-1043,2074,3770,-1043
5052039.40655172,5328462.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,Forest,1647,3109,-781,1647,3109,-781
4152789.40655172,4379952.44389519,1985,195,11,824,17,0,0,0,0,0,0,0,1985,121,6,659,20,1,0,0,0,0,0,0,593,Forest,969,2030,-570,969,2030,-570
4315629.40655172,4097592.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,Forest,1744,2298,-497,1744,2298,-497
4119219.40655172,3936372.44389519,0,0,0,0,0,0,2017,287,2,511,143,3,1994,120,2,706,60,1,0,0,0,0,0,0,617,Forest,1374,2440,-751,1374,2440,-751
4119159.40655172,3949452.44389519,2001,501,1,1024,501,2,1995,470,1,514,470,4,2010,89,9,621,9,1,2001,517,1,-497,517,3,628,Forest,1761,2941,-897,1761,2941,-897
4330359.40655172,4494492.44389519,0,0,0,0,0,0,0,0,0,0,0,0,1985,33,34,616,0,0,1993,93,1,-828,93,1,641,Forest,1505,2315,-398,1505,2315,-398
4404669.40655172,4003392.44389519,1985,421,18,1454,23,3,1985,187,15,592,12,1,1998,31,2,668,15,0,1991,293,7,-568,41,2,644,Forest,1353,2518,-533,1353,2518,-533
4420059.40655172,4128912.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,Forest,1315,2524,-991,1315,2524,-991
4344879.40655172,4467072.44389519,1985,228,34,1755,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,173,34,-867,5,0,653,Forest,1698,3201,-831,1698,3201,-831
4906449.40655172,5180052.44389519,2000,480,1,1601,480,1,2000,583,1,597,583,1,2000,122,1,623,122,1,2000,381,1,-759,381,1,667,Forest,1428,2820,-1014,1428,2820,-1014
4374219.40655172,4353192.44389519,1985,281,6,1620,46,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,338,6,-795,56,1,675,Forest,1806,2851,-970,1806,2851,-970
4117869.40655172,3918312.44389519,2001,661,1,1934,661,1,2008,200,1,878,200,1,2012,169,1,481,169,2,2008,562,1,-783,562,3,678,Forest,2079,3516,-1113,2079,3516,-1113
4304799.40655172,4266372.44389519,1985,223,34,1582,6,0,1985,155,34,662,4,1,1985,92,34,617,2,1,1985,256,34,-773,7,0,687,Forest,2018,3296,-1086,2018,3296,-1086
4663119.40655172,5148132.44389519,2011,669,1,1252,669,4,1985,127,15,885,8,0,2009,277,4,586,69,2,1985,206,15,-1006,13,0,691,Forest,1572,3016,-869,1572,3016,-869
4364889.40655172,4165392.44389519,1985,357,9,1667,39,1,1985,250,9,819,27,1,1992,276,1,434,276,3,1985,236,9,-994,26,0,698,Forest,1639,2283,-380,1639,2283,-380
4375509.40655172,4530492.44389519,1992,512,1,1350,512,2,1992,213,1,641,213,1,2009,196,2,623,98,3,1992,387,1,-607,387,2,721,Forest,1375,2404,-758,1375,2404,-758
4103199.40655172,4137252.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,Forest,1679,2791,-803,1679,2791,-803
4276539.40655172,4176702.44389519,2002,75,17,1498,4,0,1994,7,25,762,0,0,1992,100,2,538,50,1,2000,191,19,-820,10,1,726,Forest,1785,2561,-523,1785,2561,-523
4150839.40655172,4396182.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,157,7,-872,22,0,735,Forest,1130,2519,-946,1130,2519,-946
4082529.40655172,4144812.44389519,1985,444,34,1714,13,3,1985,383,34,667,11,2,2006,351,2,589,175,5,2006,788,2,-925,394,4,737,Forest,1647,2760,-785,1647,2760,-785
4236279.40655172,4170852.44389519,1991,132,4,1199,33,1,0,0,0,0,0,0,2015,132,4,699,33,2,1993,393,1,-324,393,4,740,Forest,954,2964,-1491,954,2964,-1491
4207389.40655172,4246212.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,460,1,-411,460,2,9,Forest,1804,3004,-533,1804,3004,-533
4090809.40655172,4256592.44389519,0,0,0,0,0,0,0,0,0,0,0,0,1985,75,19,659,3,1,2001,248,1,-427,248,2,11,Forest,1797,3297,-1302,1797,3297,-1302
4933029.40655172,5248902.44389519,2008,1433,1,661,1433,7,2008,819,1,284,819,6,2008,349,1,704,349,7,2008,1160,1,-243,1160,9,18,Forest,1598,2756,-532,1598,2756,-532
