x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
3938721.21718873,3121097.84462311,2014,490,5,1891,98,3,2007,488,1,751,488,3,2018,275,1,706,275,4,2018,663,1,-962,663,3,49,Forest,2992,4253,-1032,2244,3523,-1353
3989271.21718873,2973707.84462311,2009,1883,1,681,1883,23,2009,1183,1,302,1183,11,2009,444,1,697,444,9,2009,1614,1,-267,1614,15,50,Forest,1396,1641,-125,2771,3158,-709
3988371.21718873,2990537.84462311,1993,1049,2,750,524,7,1993,663,2,344,331,6,1985,286,15,739,19,3,1993,915,2,-200,457,6,51,Forest,1107,1675,-136,1771,1890,-132
4006401.21718873,2975747.84462311,0,0,0,0,0,0,2013,93,1,267,93,2,1985,45,34,821,1,1,1991,124,28,-86,4,0,52,Forest,2403,2858,-240,1286,1516,-181
3919311.21718873,3010127.84462311,1998,432,1,989,432,4,1998,320,1,324,320,5,2005,66,2,748,33,1,1994,104,25,-423,4,1,53,Forest,2307,2872,-290,1903,2010,-355
3968781.21718873,2981147.84462311,1989,1516,2,1011,758,6,1989,706,1,366,706,6,1989,302,1,742,302,8,1989,1470,3,-341,490,6,54,Forest,1949,2448,-328,2182,2301,-194
3927321.21718873,3012887.84462311,1992,137,27,1391,5,1,1996,119,1,491,119,2,1996,60,1,729,60,2,1995,190,2,-525,95,2,55,Forest,2935,3573,-636,2454,2781,-618
3927591.21718873,3081737.84462311,2000,271,19,1180,14,2,1994,230,7,431,32,3,0,0,0,0,0,0,1996,192,5,-488,38,2,56,Forest,2384,3298,-784,2300,2637,-598
3980271.21718873,2979857.84462311,2012,470,7,1029,67,4,2016,612,1,396,612,14,2016,418,1,728,418,15,2016,602,1,-335,602,8,57,Forest,2012,2696,-515,1129,2748,-914
3971811.21718873,2975567.84462311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,Forest,2114,3065,-800,2387,2698,-594
4002771.21718873,2954237.84462311,1985,59,34,1476,1,0,0,0,0,0,0,0,1992,75,4,700,18,2,1985,48,34,-653,1,0,59,Forest,2653,3051,-691,2239,2776,-760
4014471.21718873,3033407.84462311,1985,411,34,1758,12,2,1985,249,34,756,7,2,1985,50,34,626,1,1,1985,389,34,-799,11,2,60,Forest,2667,3640,-767,2645,3341,-1060
3914451.21718873,3052097.84462311,1986,852,1,1631,852,8,1998,130,21,384,6,0,0,0,0,0,0,0,1998,119,21,-350,5,0,61,Forest,2349,3504,-785,2385,2818,-476
4018731.21718873,3026297.84462311,1985,627,3,680,209,3,1985,474,3,196,158,3,1987,293,1,734,293,5,1987,673,1,-242,673,4,62,Forest,1623,2018,-214,1668,1799,-225
4012341.21718873,2959457.84462311,2005,237,1,863,237,2,2001,122,18,391,6,1,0,0,0,0,0,0,2002,205,4,-334,51,3,63,Forest,1597,2240,-452,1677,2132,-524
3913701.21718873,3014507.84462311,1989,384,2,1312,192,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,Forest,2695,3469,-759,2883,3105,-697
3964821.21718873,2982587.84462311,1992,1100,1,698,1100,8,1992,679,1,232,679,17,1992,290,1,768,290,6,1992,857,1,-142,857,7,65,Forest,1427,1875,-274,2139,2471,-388
3953751.21718873,3008537.84462311,1992,55,27,1468,2,0,1989,11,30,531,0,0,2002,39,1,729,39,1,0,0,0,0,0,0,66,Forest,3197,3671,-662,2610,2852,-581
3996231.21718873,2998247.84462311,1985,280,34,631,8,2,2013,270,1,354,270,5,2013,188,1,658,188,5,1985,467,34,-26,13,5,67,Forest,1436,1833,-123,1148,2088,-895
3989391.21718873,2994947.84462311,0,0,0,0,0,0,0,0,0,0,0,0,2018,53,1,658,53,2,2015,114,4,-895,28,1,68,Forest,3042,3654,-943,2579,3076,-892
3912321.21718873,3016337.84462311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,Forest,2832,3509,-648,2452,2751,-635
3946311.21718873,3156677.84462311,2018,527,1,1679,527,2,0,0,0,0,0,0,2018,217,1,572,217,2,2018,487,1,-989,487,2,70,Forest,1876,3468,-1057,1824,3085,-1292
3947841.21718873,3050567.84462311,1985,85,34,1594,2,0,1992,125,1,528,125,2,1992,52,1,726,52,2,1985,135,34,-625,3,1,71,Forest,2813,3437,-653,2552,3148,-708
3955281.21718873,2983427.84462311,1993,150,26,1434,5,1,0,0,0,0,0,0,2010,62,2,716,31,1,1994,188,1,-493,188,1,72,Forest,2940,3454,-642,2759,3011,-650
3943551.21718873,3026597.84462311,1993,450,1,1234,450,2,1993,236,1,440,236,3,1993,60,1,741,60,2,1993,343,1,-435,343,3,73,Forest,3029,3536,-777,2698,3214,-816
4001691.21718873,2982767.84462311,2008,1578,1,593,1578,16,2018,642,1,1114,642,7,2018,306,1,624,306,5,2018,926,1,-1280,926,7,74,Forest,2274,2648,-35,2323,3781,-1189
3956601.21718873,3106067.84462311,0,0,0,0,0,0,0,0,0,0,0,0,1995,3,24,708,0,0,2000,240,1,-328,240,1,75,Forest,2431,3815,-869,2050,2675,-539
3935061.21718873,3149177.84462311,1991,99,28,1504,3,1,1992,102,27,548,3,2,1998,44,1,705,44,1,1992,156,6,-571,26,2,76,Forest,2456,3317,-784,2463,2878,-704
3968811.21718873,2986787.84462311,2001,142,7,1288,20,1,0,0,0,0,0,0,1985,109,26,702,4,3,2001,186,10,-603,18,2,77,Forest,2590,3158,-658,2187,2580,-633
3991251.21718873,3087137.84462311,0,0,0,0,0,0,1987,873,1,797,873,6,0,0,0,0,0,0,1987,819,1,-518,819,4,78,Forest,2766,3928,-541,2125,2931,-894
4026351.21718873,3029117.84462311,0,0,0,0,0,0,2012,180,1,274,180,2,2012,99,1,757,99,1,1985,110,34,-158,3,1,79,Forest,1534,1777,-91,1326,1544,-276
3983691.21718873,3104867.84462311,0,0,0,0,0,0,0,0,0,0,0,0,1993,88,1,679,88,3,1993,351,2,-208,175,4,80,Forest,2482,3289,-589,2027,2499,-577
3975561.21718873,2968247.84462311,0,0,0,0,0,0,1996,93,2,598,46,1,1996,40,3,693,13,1,1996,175,2,-694,87,1,81,Forest,3045,3658,-732,2487,2936,-722
4054791.21718873,3044057.84462311,2008,603,1,1605,603,4,2008,485,1,631,485,4,2008,156,1,634,156,3,2008,604,1,-791,604,4,82,Forest,2343,3319,-989,2484,3405,-1184
3983661.21718873,3012527.84462311,2015,281,4,1603,70,2,2015,245,4,674,61,2,1991,98,1,653,98,2,2017,392,2,-785,196,3,83,Forest,3325,4233,-998,2182,2929,-877
3978561.21718873,3126647.84462311,0,0,0,0,0,0,1985,88,34,709,2,0,1985,84,34,697,2,1,1985,224,34,-689,6,1,84,Forest,3079,3969,-783,2471,3217,-870
3927921.21718873,3125387.84462311,2012,454,7,1464,64,2,2000,533,2,563,266,5,1997,229,5,692,45,3,1991,265,28,-691,9,1,85,Forest,2264,4014,-1269,1766,3015,-1097
4010691.21718873,3076727.84462311,0,0,0,0,0,0,2018,360,1,655,360,4,2018,126,1,679,126,2,2018,441,1,-723,441,3,86,Forest,2612,3823,-1026,2331,3256,-983
4008201.21718873,3105887.84462311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Forest,1346,2886,-667,1585,2200,-507
3965211.21718873,3121757.84462311,0,0,0,0,0,0,1985,210,8,819,26,1,2000,106,4,425,26,3,1985,384,3,-515,128,3,88,Forest,1601,2631,-649,1474,3011,-1073
3957531.21718873,3048647.84462311,1993,191,26,1680,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2015,257,4,-817,64,2,89,Forest,2868,3657,-815,2519,3184,-836
3958191.21718873,3042977.84462311,1988,388,1,1262,388,4,1988,197,1,476,197,3,0,0,0,0,0,0,2002,101,1,-406,101,1,90,Forest,2406,3124,-676,2325,2648,-554
4032951.21718873,3042857.84462311,2015,478,1,1085,478,4,2014,300,2,435,150,4,2015,174,4,675,43,3,2015,402,1,-506,402,6,91,Forest,1421,1832,-263,1416,2512,-803
3970281.21718873,3005717.84462311,1993,174,6,1307,29,1,1996,122,3,476,40,2,1996,81,2,729,40,3,1995,281,3,-536,93,7,92,Forest,2809,3229,-597,2530,2797,-593
3956961.21718873,3035327.84462311,1996,373,1,1314,373,4,1996,205,1,504,205,4,1985,40,34,682,1,1,1996,211,1,-519,211,3,93,Forest,2474,3268,-735,2010,2786,-801
3949341.21718873,3147137.84462311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,Forest,2510,3843,-987,1943,2625,-739
3950841.21718873,3102107.84462311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,48,6,-533,8,0,95,Forest,3084,3736,-453,2923,3277,-596
3933081.21718873,3073487.84462311,2000,248,2,1211,124,2,0,0,0,0,0,0,2009,82,1,749,82,3,0,0,0,0,0,0,96,Forest,2927,3302,-557,2536,2848,-569
3882351.21718873,3060797.84462311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,203,9,-582,22,3,97,Forest,2272,3289,-733,2602,2958,-629
3975111.21718873,3055727.84462311,1989,331,1,633,331,3,1989,170,2,263,85,2,2016,110,3,710,36,3,2016,231,3,-369,77,3,98,Forest,1898,2590,-357,1565,2013,-505
3954111.21718873,2998187.84462311,1985,1417,20,1308,70,3,1985,774,6,281,129,4,1989,149,1,728,149,2,1985,1199,9,-136,133,4,99,Forest,2462,3529,-530,2787,3826,-1097
3975831.21718873,3016877.84462311,1996,116,23,1414,5,1,0,0,0,0,0,0,1991,35,8,738,4,1,2012,171,1,-622,171,2,100,Forest,2925,3444,-655,2415,2752,-609
4033761.21718873,3039467.84462311,2017,279,2,785,139,2,1998,182,21,188,8,3,1996,118,23,851,5,4,1991,238,28,-27,8,4,101,Forest,2419,2700,-237,1670,1841,-247
