x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
4755833.41699781,2424861.79413322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,Forest,2286,3805,-1052,1534,2288,-774
4905503.41699781,2262081.79413322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,Forest,2663,3330,-713,2068,2430,-595
4780163.41699781,2504871.79413322,1985,294,22,1634,13,3,1994,91,4,630,22,2,0,0,0,0,0,0,1985,141,20,-748,7,2,61,Forest,3347,3944,-898,2732,3162,-914
4829333.41699781,2532081.79413322,1985,603,5,1636,120,1,1985,357,5,828,71,0,1985,288,26,596,11,2,1985,677,18,-821,37,2,62,Forest,2841,3405,-781,2169,2512,-700
4831313.41699781,2487201.79413322,1985,236,26,1504,9,2,1985,74,26,604,2,1,1985,22,34,703,0,1,1998,212,1,-603,212,2,63,Forest,2899,3538,-717,2347,2726,-656
4764263.41699781,2406051.79413322,0,0,0,0,0,0,1985,129,1,682,129,3,1985,33,34,696,0,1,1985,66,30,-917,2,0,64,Forest,2935,3626,-638,2456,2736,-591
4789163.41699781,2413311.79413322,1989,294,1,1486,294,3,0,0,0,0,0,0,2010,39,4,710,9,1,1996,152,13,-669,11,3,65,Forest,2930,3883,-940,2712,3324,-885
5021633.41699781,2465691.79413322,2014,348,5,1414,69,5,2016,210,3,520,70,6,2016,42,3,685,14,1,1985,242,34,-546,7,3,66,Forest,2575,3091,-500,1797,2302,-716
4832933.41699781,2542251.79413322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Forest,2671,3390,-764,2118,2655,-664
4849163.41699781,2532471.79413322,2001,103,18,1447,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,Forest,2510,3352,-939,2265,3020,-962
4759853.41699781,2461281.79413322,0,0,0,0,0,0,2003,110,1,979,110,1,0,0,0,0,0,0,0,0,0,0,0,0,69,Forest,2736,3609,-735,2365,2722,-590
