x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
5072066.63554602,2296911.22166272,1985,106,34,1602,3,1,1985,23,34,642,0,0,0,0,0,0,0,0,1985,95,34,-712,2,1,66,Forest,2886,3480,-721,2455,2826,-781
5059706.63554602,2223231.22166272,2010,286,2,2161,143,3,2010,257,2,1016,128,3,1985,20,1,458,20,0,2010,289,2,-1247,144,3,67,Forest,2243,3388,-1231,1993,3225,-1329
5058386.63554602,2239581.22166272,1987,139,6,1477,23,1,1985,147,34,620,4,1,1985,149,34,684,4,2,1985,203,3,-547,67,2,68,Forest,2527,2881,-651,1600,2556,-881
5140376.63554602,2243181.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,Forest,1500,3063,-1422,2126,2548,-617
5052566.63554602,2253891.22166272,1996,104,4,1643,26,1,1989,100,1,608,100,1,2015,50,4,698,12,1,2017,130,2,-804,65,1,70,Forest,2571,3279,-824,2332,2754,-785
5124806.63554602,2229021.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,Forest,1713,2592,-751,2116,2524,-575
5151116.63554602,2251011.22166272,1985,251,1,1762,251,2,1985,187,1,994,187,2,0,0,0,0,0,0,2006,43,13,-525,3,0,72,Forest,1516,2818,-1109,1712,2144,-458
5051426.63554602,2212551.22166272,2013,465,1,2021,465,5,2013,693,1,867,693,9,2013,360,1,612,360,8,2013,687,1,-1120,687,5,73,Forest,2749,3459,-987,1951,3151,-1385
5101646.63554602,2224791.22166272,1985,176,34,2150,5,1,1985,196,34,860,5,1,1985,71,34,685,2,1,1985,263,34,-1006,7,1,74,Forest,3411,4084,-1013,2858,3827,-1308
5087936.63554602,2276961.22166272,1985,301,34,940,8,4,1985,125,34,390,3,2,1985,26,5,716,5,1,1985,216,34,-343,6,4,75,Forest,1779,2159,-351,2016,2348,-541
5136026.63554602,2214531.22166272,2006,103,5,982,20,1,1985,80,13,387,6,1,1985,90,1,779,90,5,1985,156,1,-239,156,3,76,Forest,2017,2483,-432,1831,2071,-431
5088176.63554602,2209941.22166272,2008,1094,1,2627,1094,8,2008,1226,1,1536,1226,8,2007,387,2,419,193,9,2008,1129,1,-1839,1129,7,77,Forest,2372,3782,-1504,1885,3805,-1807
5061086.63554602,2169471.22166272,1985,286,34,1820,8,2,1985,301,23,734,13,3,1985,141,19,624,7,3,1985,370,19,-853,19,3,78,Forest,2568,3133,-819,2251,2907,-969
5098886.63554602,2227041.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,Forest,2802,3826,-1091,2907,3377,-906
5075666.63554602,2266521.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,234,1,-160,234,2,80,Forest,1192,1837,-500,1456,1784,-378
5042126.63554602,2241381.22166272,2013,555,1,1941,555,5,2013,768,1,878,768,8,2013,396,1,577,396,6,2013,839,1,-1103,839,6,81,Forest,2623,3441,-1026,2127,3130,-1285
5066636.63554602,2202141.22166272,1985,629,34,2325,18,2,2007,599,2,1473,299,3,2006,164,3,362,54,2,2007,476,2,-1789,238,2,82,Forest,2124,3467,-1370,2045,3580,-1676
5154206.63554602,2254971.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,16,27,-149,0,0,83,Forest,1693,2357,-319,1416,1643,-169
5060576.63554602,2208741.22166272,1985,236,5,2117,47,1,2015,232,4,1110,58,2,2011,196,1,535,196,5,0,0,0,0,0,0,84,Forest,2226,3543,-1383,1743,3143,-1492
5041016.63554602,2224761.22166272,2006,158,2,1634,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,Forest,2247,3227,-921,2245,2843,-936
5059766.63554602,2186871.22166272,1993,140,1,1808,140,1,2013,299,1,731,299,5,2013,200,1,685,200,7,2013,353,1,-888,353,4,86,Forest,2815,3542,-861,2355,3067,-1014
5053736.63554602,2310351.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Forest,1517,2685,-1151,1228,1487,-253
5068826.63554602,2160051.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,Forest,1712,4208,-1998,1788,3595,-1546
5095916.63554602,2285601.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,Forest,1910,3055,-1000,2159,2516,-620
5065226.63554602,2182221.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,124,1,-1626,124,1,90,Forest,1589,3514,-1794,1593,3156,-1553
5092706.63554602,2282061.22166272,2010,376,9,703,41,4,2012,124,1,337,124,4,2012,79,1,645,79,3,1993,315,26,-154,12,4,91,Forest,1382,1871,-313,1319,1772,-434
5016986.63554602,2236491.22166272,1996,154,1,2044,154,1,0,0,0,0,0,0,2006,41,13,587,3,1,1996,134,1,-1185,134,1,92,Forest,2718,3746,-1304,2252,3171,-1208
5033456.63554602,2227071.22166272,1996,208,3,2491,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,Forest,1927,3601,-1669,1862,3277,-1513
5027126.63554602,2187291.22166272,1988,170,1,940,170,3,0,0,0,0,0,0,0,0,0,0,0,0,1985,60,34,-358,1,1,94,Forest,1693,2231,-346,1661,2025,-419
5079056.63554602,2211741.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,Forest,2547,3508,-1075,2841,3273,-812
