x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
5197141.13716065,2045682.4695353499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,921,4,4007,230,3,0,0,0,0,0,0,1991,396,2,1001,198,1,0,0,0,0,0,0,1991,424,1,3539,424,3,0,0,0,0,0,0,1991,699,2,-1089,349,2,38,Forest
5161351.13716065,2031192.46953535,0,0,0,0,0,0,0,0,0,0,0,0,1992,399,1,636,399,4,2013,547,3,4008,182,2,1992,719,1,2148,719,6,1992,668,1,988,668,4,1992,311,1,561,311,4,0,0,0,0,0,0,1992,946,1,1952,946,5,1992,813,1,-1144,813,4,39,Forest
5157421.13716065,2124642.46953535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,91,28,2997,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,494,8,1823,61,3,1985,234,19,-1491,12,1,40,Forest
5196901.13716065,2100432.46953535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,567,14,4116,40,1,1985,133,20,2325,6,0,2005,449,1,1001,449,3,1985,133,21,584,6,1,0,0,0,0,0,0,1998,913,1,2272,913,2,2012,363,3,-1057,121,1,41,Forest
5194561.13716065,2017842.46953535,2015,107,1,287,107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,70,32,1736,2,0,1996,241,5,657,48,3,0,0,0,0,0,0,1996,342,1,2889,342,1,0,0,0,0,0,0,1996,301,3,-702,100,3,42,Forest
5207491.13716065,1940322.46953535,1996,179,8,270,22,3,0,0,0,0,0,0,1996,236,8,458,29,2,0,0,0,0,0,0,1999,388,4,1568,97,3,2001,462,2,651,231,5,2001,193,2,584,96,4,1996,706,10,2427,70,3,0,0,0,0,0,0,1996,353,12,-765,29,3,43,Forest
5169691.13716065,2169102.46953535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,260,18,3355,14,1,1985,423,3,1882,141,3,1987,411,2,947,205,6,1986,113,2,516,56,5,1985,592,4,3247,148,3,0,0,0,0,0,0,1985,374,3,-961,124,3,44,Forest
5171461.13716065,2160162.46953535,2007,98,2,342,49,2,2001,380,20,473,19,6,2008,224,1,585,224,3,2008,659,1,3112,659,3,2000,1019,19,1684,53,8,2008,704,1,969,704,6,2008,449,1,546,449,7,2000,605,9,2756,67,4,2007,994,2,1925,497,4,2007,731,2,-1047,365,7,45,Forest
5203051.13716065,2091852.4695353499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,975,2,4637,487,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,834,1,3167,834,3,0,0,0,0,0,0,46,Forest
5107561.13716065,2197782.46953535,1985,146,10,297,14,2,0,0,0,0,0,0,1985,160,14,434,11,3,0,0,0,0,0,0,0,0,0,0,0,0,1985,208,14,831,14,2,1998,79,1,419,79,3,1985,219,36,2686,6,1,0,0,0,0,0,0,1985,238,14,-977,17,2,47,Forest
